Mon Jun 17 17:16:28 2024    profile/profile_output

         17614174 function calls (16296603 primitive calls) in 11.313 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.053    0.027 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:781(_finalize_final_module)
      577    0.002    0.000    0.052    0.000 {built-in method builtins.sorted}
      230    0.000    0.000    0.052    0.000 <frozen importlib._bootstrap_external>:1431(find_spec)
      230    0.001    0.000    0.051    0.000 <frozen importlib._bootstrap_external>:1399(_get_spec)
        1    0.000    0.000    0.051    0.051 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\cffi\cparser.py:1(<module>)
      252    0.000    0.000    0.049    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\entrypoints.py:23(init_all)
        1    0.000    0.000    0.049    0.049 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\dispatcher.py:236(_compilation_chain_init_hook)
        1    0.000    0.000    0.048    0.048 Q:\ProgramData\miniforge3\envs\toolenv\lib\importlib\metadata\__init__.py:999(entry_points)
        1    0.000    0.000    0.048    0.048 Q:\ProgramData\miniforge3\envs\toolenv\lib\importlib\metadata\__init__.py:456(load)
      208    0.000    0.000    0.048    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\importlib\metadata\__init__.py:1018(<genexpr>)
        4    0.000    0.000    0.048    0.012 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:723(add_ir_module)
      261    0.003    0.000    0.048    0.000 <frozen importlib._bootstrap_external>:1536(find_spec)
        2    0.000    0.000    0.047    0.023 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:996(_finalize_specific)
        1    0.000    0.000    0.045    0.045 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\pycparser\__init__.py:1(<module>)
        4    0.000    0.000    0.044    0.011 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:1058(wrapper)
        2    0.000    0.000    0.044    0.022 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\binding\executionengine.py:94(finalize_object)
        1    0.000    0.000    0.043    0.043 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\pycparser\c_parser.py:1(<module>)
     1006    0.003    0.000    0.043    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\extending.py:129(decorate)
      197    0.043    0.000    0.043    0.000 {built-in method io.open_code}
   144511    0.042    0.000    0.042    0.000 q:\Project\Celestial-Chess\game\chess_game.py:217(get_color)
   454056    0.042    0.000    0.042    0.000 {method 'pop' of 'set' objects}
        2    0.000    0.000    0.040    0.020 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:667(_optimize_final_module)
        4    0.000    0.000    0.040    0.010 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\binding\passmanagers.py:681(run)
      767    0.001    0.000    0.040    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
      783    0.040    0.000    0.040    0.000 {built-in method nt.stat}
216401/216389    0.038    0.000    0.039    0.000 {built-in method builtins.getattr}
       57    0.000    0.000    0.033    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\errors.py:320(_markup)
        1    0.033    0.033    0.033    0.033 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\pycparser\c_parser.py:17(CParser)
       57    0.000    0.000    0.032    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\errors.py:243(__init__)
       57    0.000    0.000    0.032    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\initialise.py:37(init)
      114    0.000    0.000    0.032    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\initialise.py:111(wrap_stream)
      114    0.001    0.000    0.032    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\ansitowin32.py:81(__init__)
39968/10000    0.030    0.000    0.030    0.000 q:\Project\Celestial-Chess\ai\mcts.py:86(backpropagate)
        1    0.000    0.000    0.030    0.030 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\cpython\charseq.py:1(<module>)
      251    0.000    0.000    0.030    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\runtime\nrt.py:19(initialize)
46549/46350    0.008    0.000    0.030    0.000 {built-in method builtins.hasattr}
      207    0.000    0.000    0.030    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\importlib\metadata\__init__.py:629(entry_points)
    30013    0.029    0.000    0.030    0.000 {method '__reduce_ex__' of 'object' objects}
        1    0.000    0.000    0.029    0.029 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\runtime\nrtdynmod.py:205(compile_nrt_functions)
   259912    0.028    0.000    0.028    0.000 {method 'append' of 'list' objects}
       25    0.000    0.000    0.028    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\errors.py:536(__init__)
        1    0.000    0.000    0.027    0.027 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\scipy\sparse\linalg\_eigen\__init__.py:1(<module>)
     1006    0.009    0.000    0.027    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\templates.py:879(make_overload_template)
20354/20186    0.004    0.000    0.027    0.000 {built-in method builtins.next}
      197    0.001    0.000    0.026    0.000 <frozen importlib._bootstrap_external>:670(_compile_bytecode)
        1    0.000    0.000    0.026    0.026 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\lowering.py:273(create_cpython_wrapper)
        1    0.000    0.000    0.026    0.026 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\cpu.py:181(create_cpython_wrapper)
        1    0.000    0.000    0.025    0.025 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typed_passes.py:105(run_pass)
        1    0.000    0.000    0.025    0.025 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typed_passes.py:68(type_inference_stage)
      207    0.001    0.000    0.025    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\importlib\metadata\__init__.py:919(read_text)
   132572    0.020    0.000    0.025    0.000 {built-in method builtins.isinstance}
      197    0.025    0.000    0.025    0.000 {built-in method marshal.loads}
     2008    0.005    0.000    0.024    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\base.py:352(install_registry)
    32857    0.024    0.000    0.024    0.000 {built-in method __new__ of type object at 0x00007FF9DD149F00}
    21070    0.006    0.000    0.024    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typing\templates.py:1314(new_registrations)
        1    0.000    0.000    0.024    0.024 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\cpython\unicode.py:1(<module>)
      254    0.024    0.000    0.024    0.000 {method '__exit__' of '_io._IOBase' objects}
   203522    0.023    0.000    0.023    0.000 {method 'getrandbits' of '_random.Random' objects}
        1    0.000    0.000    0.023    0.023 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\scipy\linalg\_basic.py:1(<module>)
       18    0.000    0.000    0.023    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\module.py:233(__repr__)
   174861    0.019    0.000    0.023    0.000 {built-in method builtins.issubclass}
       37    0.000    0.000    0.023    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\errors.py:335(errmsg)
185223/185007    0.023    0.000    0.023    0.000 {built-in method builtins.len}
       18    0.000    0.000    0.023    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\module.py:207(_get_body_lines)
     1326    0.001    0.000    0.022    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\abc.py:105(__new__)
1972/1958    0.003    0.000    0.022    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\types\abstract.py:61(__call__)
       18    0.000    0.000    0.022    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\module.py:212(<listcomp>)
    21/19    0.000    0.000    0.022    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\importlib\__init__.py:108(import_module)
        2    0.000    0.000    0.022    0.011 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\rewrites\registry.py:54(apply)
    21/19    0.000    0.000    0.022    0.001 <frozen importlib._bootstrap>:1038(_gcd_import)
    17/15    0.000    0.000    0.022    0.001 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\typed\__init__.py:10(__getattr__)
      114    0.001    0.000    0.022    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\colorama\winterm.py:178(enable_vt_processing)
    30013    0.015    0.000    0.021    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\copyreg.py:100(__newobj__)
       53    0.000    0.000    0.021    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:1013(__str__)
      207    0.000    0.000    0.021    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\pathlib.py:1129(read_text)
       53    0.000    0.000    0.021    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:1006(descr)
      239    0.001    0.000    0.021    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\extending.py:207(decorate)
7685/3864    0.006    0.000    0.021    0.000 {method 'format' of 'str' objects}
       12    0.000    0.000    0.020    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\base.py:1189(__call__)
       12    0.000    0.000    0.020    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\base.py:1218(wrapper)
4421/1812    0.003    0.000    0.019    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\_utils.py:44(__str__)
   134510    0.019    0.000    0.019    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numpy\lib\function_base.py:869(_copy_dispatcher)
        1    0.000    0.000    0.019    0.019 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\untyped_passes.py:244(run_pass)
       11    0.000    0.000    0.019    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:999(descr_body)
      116    0.000    0.000    0.019    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:1172(descr)
      288    0.001    0.000    0.018    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
      116    0.000    0.000    0.018    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:1174(<listcomp>)
      208    0.001    0.000    0.018    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\importlib\metadata\_itertools.py:4(unique_everseen)
        1    0.000    0.000    0.018    0.018 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:1072(propagate)
      266    0.000    0.000    0.018    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
        1    0.000    0.000    0.018    0.018 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\scipy\linalg\_decomp.py:1(<module>)
        3    0.000    0.000    0.018    0.006 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\typeinfer.py:147(propagate)
    29968    0.014    0.000    0.018    0.000 q:\Project\Celestial-Chess\ai\mcts.py:26(is_fully_expanded)
        7    0.000    0.000    0.017    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\ir.py:1542(infer_constant)
      9/7    0.000    0.000    0.017    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\consts.py:24(infer_constant)
        1    0.000    0.000    0.017    0.017 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\scipy\sparse\_csr.py:1(<module>)
        9    0.000    0.000    0.017    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\errors.py:698(__init__)
     1167    0.002    0.000    0.016    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\llvmlite\ir\values.py:544(_to_string)
        4    0.000    0.000    0.016    0.004 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:732(add_llvm_module)
      9/7    0.000    0.000    0.016    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\consts.py:56(_do_infer)
        1    0.000    0.000    0.015    0.015 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\scipy\_lib\_util.py:1(<module>)
    26/23    0.000    0.000    0.015    0.001 <frozen importlib._bootstrap_external>:1182(exec_module)
    26/23    0.006    0.000    0.015    0.001 {built-in method _imp.exec_dynamic}
        4    0.000    0.000    0.015    0.004 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\codegen.py:651(_optimize_functions)
        9    0.000    0.000    0.015    0.002 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\postproc.py:71(run)
        1    0.000    0.000    0.014    0.014 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\scipy\sparse\linalg\_eigen\_svds.py:1(<module>)
    16844    0.007    0.000    0.014    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\utils.py:515(stream_list)
   124510    0.014    0.000    0.014    0.000 {method 'bit_length' of 'int' objects}
        1    0.000    0.000    0.014    0.014 Q:\ProgramData\miniforge3\envs\toolenv\lib\site-packages\numba\core\callwrapper.py:101(build)
      207    0.000    0.000    0.014    0.000 Q:\ProgramData\miniforge3\envs\toolenv\lib\pathlib.py:1111(open)
