Mon Jun 17 19:37:27 2024    profile/profile_output

         14950528 function calls (13567097 primitive calls) in 7.207 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
 1567/495    0.003    0.000    0.028    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\runtime\context.py:343(get_meminfos)
        6    0.000    0.000    0.027    0.005 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\codegen.py:651(_optimize_functions)
       85    0.000    0.000    0.027    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\pprint.py:205(_pprint_dict)
     6218    0.005    0.000    0.027    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\values.py:537(__init__)
3631/3288    0.002    0.000    0.027    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\contextlib.py:130(__enter__)
40164/10000    0.027    0.000    0.027    0.000 g:\Project\Celestial-Chess\ai\mcts.py:86(backpropagate)
        5    0.000    0.000    0.027    0.005 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\interpreter.py:1361(interpret)
   272379    0.025    0.000    0.025    0.000 {method 'append' of 'list' objects}
       80    0.000    0.000    0.025    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:1573(_lit_or_omitted)
       17    0.000    0.000    0.025    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:900(lower_call)
     4724    0.003    0.000    0.024    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\pprint.py:453(_repr)
       17    0.000    0.000    0.024    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:1142(_lower_call_normal)
        7    0.000    0.000    0.024    0.003 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:796(lower_getitem)
        5    0.000    0.000    0.024    0.005 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:581(lower_setitem)
       85    0.003    0.000    0.023    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\pprint.py:376(_format_dict_items)
    30155    0.023    0.000    0.023    0.000 {method '__reduce_ex__' of 'object' objects}
        3    0.000    0.000    0.023    0.008 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typed_passes.py:226(run_pass)
       44    0.000    0.000    0.023    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\rewrites\ir_print.py:11(match)
        5    0.000    0.000    0.023    0.005 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\ssa.py:27(reconstruct_ssa)
        5    0.000    0.000    0.023    0.005 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\ssa.py:48(_run_ssa)
        3    0.000    0.000    0.022    0.007 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\untyped_passes.py:79(run_pass)
      352    0.000    0.000    0.022    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\base.py:42(find)
     6284    0.005    0.000    0.022    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\values.py:557(_set_name)
      226    0.001    0.000    0.021    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\templates.py:606(generic)
       50    0.000    0.000    0.021    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\rewrites\static_getitem.py:13(match)
9365/4724    0.003    0.000    0.021    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\pprint.py:462(format)
       56    0.000    0.000    0.021    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\base.py:49(_find)
    21/14    0.000    0.000    0.021    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\consts.py:73(_infer_expr)
      309    0.000    0.000    0.020    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\runtime\context.py:384(decref)
     1018    0.020    0.000    0.020    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\colorama\win32.py:177(SetConsoleMode)
        9    0.000    0.000    0.020    0.002 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\imputils.py:333(wrapper)
      212    0.000    0.000    0.020    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:1460(storevar)
     4000    0.002    0.000    0.020    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\ir.py:608(list_vars)
      148    0.001    0.000    0.020    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\npydecl.py:196(generic)
176457/175558    0.020    0.000    0.020    0.000 {built-in method builtins.len}
       25    0.000    0.000    0.019    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:781(__call__)
9365/4724    0.008    0.000    0.019    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\pprint.py:550(_safe_repr)
      280    0.001    0.000    0.019    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:1562(decref)
      148    0.001    0.000    0.019    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\npydecl.py:92(generic)
      241    0.001    0.000    0.019    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:1506(delvar)
        5    0.000    0.000    0.019    0.004 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\np\arrayobj.py:522(setitem_array)
       25    0.000    0.000    0.019    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\context.py:329(resolve_setitem)
   194376    0.018    0.000    0.018    0.000 {method 'getrandbits' of '_random.Random' objects}
    30065    0.013    0.000    0.018    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\copyreg.py:100(__newobj__)
   182035    0.017    0.000    0.018    0.000 {built-in method builtins.issubclass}
