Wed Jun 19 09:31:00 2024    profile/profile_output

         20623849 function calls (20372955 primitive calls) in 18.831 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
239360/50000    0.151    0.000    0.151    0.000 g:\Project\Celestial-Chess\ai\mcts.py:80(backpropagate)
      417    0.003    0.000    0.150    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\typeof.py:27(typeof)
     2320    0.013    0.000    0.120    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\colorama\win32.py:114(winapi_test)
4927/4912    0.004    0.000    0.115    0.000 {built-in method builtins.any}
       81    0.000    0.000    0.113    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\base.py:1189(__call__)
       81    0.000    0.000    0.112    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\base.py:1218(wrapper)
     1509    0.004    0.000    0.112    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typing\templates.py:348(apply)
     4640    0.003    0.000    0.106    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\colorama\win32.py:115(<genexpr>)
        6    0.000    0.000    0.105    0.018 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\codegen.py:723(add_ir_module)
759273/758288    0.103    0.000    0.104    0.000 {built-in method builtins.len}
       23    0.001    0.000    0.103    0.004 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:726(lower_binop)
     2320    0.102    0.000    0.102    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\colorama\win32.py:108(_winapi_test)
   189360    0.063    0.000    0.101    0.000 g:\Project\Celestial-Chess\ai\mcts.py:24(is_fully_expanded)
    50000    0.064    0.000    0.096    0.000 g:\Project\Celestial-Chess\game\chess_game.py:109(get_score)
  135/107    0.002    0.000    0.093    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\base.py:526(get_function)
        2    0.000    0.000    0.081    0.041 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\codegen.py:781(_finalize_final_module)
     2320    0.080    0.000    0.081    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\colorama\win32.py:170(GetConsoleMode)
   696104    0.076    0.000    0.076    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numpy\lib\function_base.py:867(_copy_dispatcher)
       18    0.001    0.000    0.076    0.004 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\postproc.py:71(run)
   139361    0.075    0.000    0.075    0.000 g:\Project\Celestial-Chess\tools\mcts_func.py:5(get_best_index)
   906678    0.074    0.000    0.074    0.000 {method 'getrandbits' of '_random.Random' objects}
   362875    0.056    0.000    0.071    0.000 {built-in method builtins.isinstance}
      157    0.001    0.000    0.070    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\types\misc.py:72(literal)
        2    0.000    0.000    0.069    0.034 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\codegen.py:996(_finalize_specific)
       65    0.001    0.000    0.068    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:575(__call__)
      155    0.000    0.000    0.067    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\typeinfer.py:1493(resolve_value_type)
        2    0.000    0.000    0.067    0.033 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\codegen.py:667(_optimize_final_module)
        4    0.000    0.000    0.067    0.017 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\binding\passmanagers.py:681(run)
        4    0.001    0.000    0.066    0.016 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\rewrites\registry.py:54(apply)
      316    0.000    0.000    0.064    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\base.py:42(find)
      108    0.000    0.000    0.063    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:1573(_lit_or_omitted)
       49    0.001    0.000    0.063    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\cgutils.py:99(__init__)
        6    0.000    0.000    0.063    0.010 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\codegen.py:1058(wrapper)
        2    0.000    0.000    0.063    0.031 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\binding\executionengine.py:94(finalize_object)
       59    0.001    0.000    0.062    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\base.py:49(_find)
   138/88    0.001    0.000    0.059    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\functools.py:961(__get__)
       36    0.000    0.000    0.059    0.002 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\module.py:233(__repr__)
       25    0.000    0.000    0.058    0.002 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\np\arrayobj.py:77(_make_refs)
       36    0.000    0.000    0.058    0.002 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\module.py:207(_get_body_lines)
       36    0.000    0.000    0.057    0.002 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\module.py:212(<listcomp>)
        9    0.000    0.000    0.057    0.006 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:581(lower_setitem)
19538/9752    0.018    0.000    0.057    0.000 {method 'format' of 'str' objects}
34818/6076    0.037    0.000    0.055    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\ir.py:318(_rec_list_vars)
       84    0.000    0.000    0.055    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\values.py:1013(__str__)
       84    0.000    0.000    0.055    0.001 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\values.py:1006(descr)
11047/4779    0.009    0.000    0.051    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\_utils.py:44(__str__)
        6    0.000    0.000    0.051    0.009 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\values.py:999(descr_body)
      213    0.001    0.000    0.051    0.000 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\llvmlite\ir\values.py:1172(descr)
        2    0.000    0.000    0.050    0.025 G:\ProgramData\miniforge3\envs\chessenv\lib\site-packages\numba\core\lowering.py:273(create_cpython_wrapper)
